Galaxy_ID,name,RA,Dec,RA_hms,Dec_dms,z,z_source,Filter,Magnitude_zeropoint,Exposure_time,Bolometric_Luminosity,PSF_x_coordinate,PSF_y_coordinate,PSF_magnitude,Component_1_type,Component_1_new_type,Component_1_x_coordinate,Component_1_y_coordinate,Component_1_magnitude,Component_1_surface_brightness,Component_1_effective_radius,Component_1_sersic_index,Component_1_axis_ratio,Component_1_position_angle,Component_1_fourier_mode_amplitude,Component_1_fourier_mode_phase_angle,Component_1_Diskyness(-)/Boxyness(+),Component_1_truncation_x_coordinate,Component_1_truncation_y_coordinate,Component_1_truncation_break_radius,Component_1_truncation_softening_length,Component_1_truncation_axis_ratio,Component_1_truncation_position_angle,Component_1_spiral_inner_radius,Component_1_spiral_outer_radius,Component_1_spiral_cumulative_rotation_to_outer_radius,Component_1_asymptotic_spiral_powerlaw,Component_1_spiral_inclination_to_L.O.S.,Component_1_spiral_sky_position_angle,Component_2_type,Component_2_new_type,Component_2_x_coordinate,Component_2_y_coordinate,Component_2_magnitude,Component_2_surface_brightness,Component_2_effective_radius,Component_2_sersic_index,Component_2_axis_ratio,Component_2_position_angle,Component_2_fourier_mode_amplitude,Component_2_fourier_mode_phase_angle,Component_2_Diskyness(-)/Boxyness(+),Component_2_truncation_x_coordinate,Component_2_truncation_y_coordinate,Component_2_truncation_break_radius,Component_2_truncation_softening_length,Component_2_truncation_axis_ratio,Component_2_truncation_position_angle,Component_2_spiral_inner_radius,Component_2_spiral_outer_radius,Component_2_spiral_cumulative_rotation_to_outer_radius,Component_2_asymptotic_spiral_powerlaw,Component_2_spiral_inclination_to_L.O.S.,Component_2_spiral_sky_position_angle,Component_3_type,Component_3_new_type,Component_3_x_coordinate,Component_3_y_coordinate,Component_3_magnitude,Component_3_surface_brightness,Component_3_effective_radius,Component_3_sersic_index,Component_3_axis_ratio,Component_3_position_angle,Component_3_fourier_mode_amplitude,Component_3_fourier_mode_phase_angle,Component_3_Diskyness(-)/Boxyness(+),Component_3_truncation_x_coordinate,Component_3_truncation_y_coordinate,Component_3_truncation_break_radius,Component_3_truncation_softening_length,Component_3_truncation_axis_ratio,Component_3_truncation_position_angle,Component_3_spiral_inner_radius,Component_3_spiral_outer_radius,Component_3_spiral_cumulative_rotation_to_outer_radius,Component_3_asymptotic_spiral_powerlaw,Component_3_spiral_inclination_to_L.O.S.,Component_3_spiral_sky_position_angle,Component_4_type,Component_4_new_type,Component_4_x_coordinate,Component_4_y_coordinate,Component_4_magnitude,Component_4_surface_brightness,Component_4_effective_radius,Component_4_sersic_index,Component_4_axis_ratio,Component_4_position_angle,Component_4_fourier_mode_amplitude,Component_4_fourier_mode_phase_angle,Component_4_Diskyness(-)/Boxyness(+),Component_4_truncation_x_coordinate,Component_4_truncation_y_coordinate,Component_4_truncation_break_radius,Component_4_truncation_softening_length,Component_4_truncation_axis_ratio,Component_4_truncation_position_angle,Component_4_spiral_inner_radius,Component_4_spiral_outer_radius,Component_4_spiral_cumulative_rotation_to_outer_radius,Component_4_asymptotic_spiral_powerlaw,Component_4_spiral_inclination_to_L.O.S.,Component_4_spiral_sky_position_angle,Component_5_type,Component_5_new_type,Component_5_x_coordinate,Component_5_y_coordinate,Component_5_magnitude,Component_5_surface_brightness,Component_5_effective_radius,Component_5_sersic_index,Component_5_axis_ratio,Component_5_position_angle,Component_5_fourier_mode_amplitude,Component_5_fourier_mode_phase_angle,Component_5_Diskyness(-)/Boxyness(+),Component_5_truncation_x_coordinate,Component_5_truncation_y_coordinate,Component_5_truncation_break_radius,Component_5_truncation_softening_length,Component_5_truncation_axis_ratio,Component_5_truncation_position_angle,Component_5_spiral_inner_radius,Component_5_spiral_outer_radius,Component_5_spiral_cumulative_rotation_to_outer_radius,Component_5_asymptotic_spiral_powerlaw,Component_5_spiral_inclination_to_L.O.S.,Component_5_spiral_sky_position_angle,Total_Galaxy_Luminosity,Total_Galaxy_Luminosity_Min,Total_Galaxy_Luminosity_Max,Total_Host_Galaxy_Luminosity,Total_Host_Galaxy_Luminosity_Min,Total_Host_Galaxy_Luminosity_Max,PSF_Luminosity,PSF_Luminosity_Ratio,PSF_Luminosity_Ratio_Min,PSF_Luminosity_Ratio_Max,Bulge_Luminosity_Ratio,Bulge_Luminosity_Ratio_Min,Bulge_Luminosity_Ratio_Max,Pseudobulge_Luminosity_Ratio,Pseudobulge_Luminosity_Ratio_Min,Pseudobulge_Luminosity_Ratio_Max,Compact_Component_Luminosity_Ratio,Compact_Component_Luminosity_Ratio_Min,Compact_Component_Luminosity_Ratio_Max,upmag_cone,rpmag_cone,e_upmag_cone,e_rpmag_cone,umag,rmag,e_umag,e_rmag,Stellar_Mass,Err_Stellar_Mass,MBH,Err_MBH
g032,J094456.07+054642.9,146.2336431,5.7786039,09 44 56.07,+05 46 42.9,0.2129,SDSS,F850LP,24.847,1000.0,1.06995836941719E45,"(1566.3577, 0.0023)","(904.1505, 0.0023)","(18.7312, 1.7557146303033486)",disk,disk,"(1566.1492, 0.1985)","(902.9888, 0.1119)","(18.3948, 0.29434091056571304)","(21.9503, 0.0028)","(88.675, 4.463192326012805)","(0.1755, 0.26571746580278277)","(0.5483, 0.0014)","(-81.8255, 0.1445)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1566.9723, 0.0483)","(902.4939, 0.0742)","(19.5463, 0.29442637727053783)","(20.1481, 0.0067)","(21.7948, 4.457844687624233)","(0.2374, 0.26573122065849364)","(0.5615, 0.0018)","(7.7395, 0.2662)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1564.5071, 0.0362)","(902.9649, 0.0248)","(18.2772, 0.29440273713512427)","(21.123, 0.0043)","(33.1243, 4.47860233320392)","(2.2599, 0.2664885956896712)","(0.8071, 0.0024)","(57.9324, 0.844)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.20235450062252E44,1.39404758209229E44,4.77325967378354E44,1.6965740515530801E44,1.29366088033255E44,2.22497530766185E44,5.057804490694411E43,0.298118699037298,0.045118119474879904,1.9698240898083201,0.0,0.0,0.00901721608630301,0.14071785853448002,0.0818137484540932,0.251048855819908,0.406395805958844,0.236298235053805,0.707954095158835,19.186,18.42,0.031,0.02,18.744,17.785999999999998,0.024,0.006999999999999999,10.250055995981862,0.3,7.50812642413,0.12119502520855063
g033,J095309.03+475113.0,148.2876281,47.8536219,09 53 09.03,+47 51 13.0,0.2015,SDSS,F850LP,24.847,840.0,4.20183500140329E44,"(1563.9014, 0.0018)","(900.0833, 0.0019)","(18.1774, 1.755714425258625)",bulge,pseudobulge,"(1564.3104, 0.0402)","(900.2803, 0.022)","(17.9554, 0.29439443206802174)","(21.6684, 0.0081)","(49.7968, 4.480266019889845)","(2.35, 0.26637853072770906)","(0.4395, 0.0011)","(-76.3872, 0.0877)",,,,,,,,,,,,,,,,disk,disk,"(1568.6373, 0.4903)","(900.7117, 0.1573)","(19.1491, 0.29473127019821477)","(19.1491, 0.0)","(117.8048, 4.534940728276346)","(0.3081, 0.26578429530853215)","(0.2347, 0.002)","(-78.0851, 0.1133)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.96252979986456E44,1.07636184589192E44,5.34913217700454E44,1.21787644253306E44,9.28563905596354E43,1.59733007830027E44,7.446533573315E43,0.611435882430486,0.0925281144476025,4.040434994395721,0.0,0.0,0.0113451564843345,0.750154850800649,0.436115687971028,1.30167317161853,0.750154850800649,0.436115687971028,1.30167317161853,18.827,18.076,0.024,0.021,18.664,17.724,0.02,0.006,10.117349486035216,0.3,8.35264642701,0.13295161827890656
g035,J101238.53+101719.3,153.1605417,10.2886944,10 12 38.53,+10 17 19.3,0.07,SDSS,F814W,25.934,780.0,6.207301186472289E44,"(1593.6364, 0.0298)","(1665.0901, 0.0189)","(18.8674, 1.9202750454036526)",disk,disk,"(1590.8346, 0.0004)","(1665.652, 0.0007)","(16.5737, 0.2300010652149246)","(21.6967, 0.0007)","(133.2964, 4.600000069565216)","(0.3893, 0.3300003787876614)","(0.8419, 0.0001)","(65.8164, 0.0078)",,,,,,,,,,,,,,,,bulge,bulge,"(1593.2975, 0.0029)","(1667.2369, 0.0048)","(18.0499, 0.2300890262485371)","(16.1133, 0.0017)","(5.5882, 4.600044351960098)","(0.5616, 0.330037876614185)","(0.632, 0.0013)","(35.9841, 0.0086)",,,,,,,,,,,,,,,,spiral_arms,spiral_arms,"(1594.1448, 0.0094)","(1667.8025, 0.005)","(17.0888, 0.23000034782582396)","(19.8439, 0.0004)","(56.6733, 4.600034439001517)","(0.4692, 0.3300001363636082)","(0.4938, 0.0001)","(-42.0502, 0.2508)",,,,,,,,,,"(39.4365, 0.4228)","(56.3952, 0.3595)","(-20.9845, 0.6272)","(0.7241, 0.0095)",0.0,"(67.2847, 0.2508)",bulge,pseudobulge,"(1594.234, 0.0144)","(1667.0817, 0.0185)","(18.9067, 0.2300383446297595)","(18.9674, 0.0027)","(13.4486, 4.600120529942666)","(0.3351, 0.3300066817505367)","(0.8184, 0.0016)","(-1.4633, 0.3366)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,7.91964743127588E43,6.11875367600841E43,1.18819662965428E44,7.46717000582314E43,6.04157685269608E43,9.22915147782723E43,4.5247742545273997E42,0.0605955703566255,0.008362288071416429,0.4390931181371471,0.128659209181449,0.0842169544843028,0.199231701427843,0.0584414358553568,0.0382560216666082,0.0919550347361403,0.50109593265434,0.328030870543561,0.768145546478335,17.822,17.122,0.017,0.011000000000000001,17.136,15.998,0.011000000000000001,0.004,10.10895653112414,0.3,7.6187376323,0.14069102286250706
g036,J101711.56+083303.7,154.2981667,8.5510278,10 17 11.56,+08 33 03.7,0.104,SDSS,F850LP,24.847,660.0,6.488559131680009E44,"(1561.5365, 0.0017)","(895.2014, 0.0017)","(18.2171, 1.920000315104141)",bulge,pseudobulge,"(1562.3344, 0.0405)","(898.4927, 0.0339)","(19.3127, 0.230282348433396)","(19.3961, 0.0037)","(13.6296, 4.601836589884521)","(1.0257, 0.3305580735665066)","(0.5347, 0.0029)","(73.5965, 0.2669)",,,,,,,,,,,,,,,,disk,disk,"(1563.0701, 0.1857)","(895.3633, 0.0643)","(18.7129, 0.2327083152790205)","(20.3545, 0.0049)","(56.3978, 4.606557118933835)","(0.3686, 0.3300242415338607)","(0.1938, 0.0019)","(71.4283, 0.0385)",,,,,,,,,,,,,,,,disk,disk,"(1561.1647, 0.2753)","(895.2894, 0.0891)","(18.1288, 0.23122811247770025)","(21.273, 0.0029)","(86.0018, 4.717715261649435)","(0.552, 0.3305070195926253)","(0.2893, 0.0009)","(69.2957, 0.0766)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,5.220499150298259E43,3.13863761362669E43,1.42914853973263E44,3.5270060784094997E43,2.84971382689382E43,4.36527330878425E43,1.69349307188876E43,0.48015031282635,0.0661868722289324,3.4832311914497,0.0,0.0,0.0107294134789533,0.175039964329372,0.11439816149784,0.278556880532365,0.175039964329372,0.11439816149784,0.278556880532365,19.692999999999998,18.314,0.036000000000000004,0.031,19.259,17.655,0.028999999999999998,0.006,9.92640596713876,0.3,6.96299597198,0.12217339225722623
g037,J101743.60+212007.2,154.4316667,21.3353333,10 17 43.60,+21 20 07.2,0.242,SDSS,F850LP,24.847,1000.0,2.33170430911399E45,"(1591.3121, 0.0025)","(1666.5208, 0.0026)","(18.9884, 1.9200070416537538)",bulge,bulge,"(1591.3541, 0.0127)","(1667.3271, 0.0129)","(19.1397, 0.2301533401886664)","(17.6684, 0.0022)","(4.4886, 4.600120529942666)","(2.1275, 0.3331356480474583)","(0.8576, 0.0047)","(23.5393, 1.1118)",,,,,,,,,,,,,,,,disk,disk,"(1585.7035, 0.1501)","(1665.8918, 0.137)","(17.4913, 0.23001584728013852)","(21.6098, 0.0014)","(93.3884, 4.606173526909293)","(0.4272, 0.3300087271573284)","(0.8441, 0.0014)","(60.1159, 0.474)",,,,,,,,,,,,,,,,bar,bar,"(1591.615, 0.0936)","(1667.6785, 0.0818)","(18.505, 0.23)","(21.9765, 0.003)","(124.7709, 6.502201184983436)","(1.7343, 0.3319254283720969)","(0.2048, 0.0016)","(-49.3496, 0.0706)",,,"(0.8503, 0.0963)","(1594.8401, 0.3785)","(1674.6838, 0.4481)","(46.1475, 0.599)","(46.1384, 1.1229)","(0.9975, 0.0086)",0.0,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,3.94359152489984E44,2.8504598433134198E44,7.338781064703662E44,3.41076156933676E44,2.75955525253445E44,4.2156410878057E44,5.3282995556307E43,0.156220229626512,0.021563645691262,1.1317548268075401,0.135899316300762,0.08894953211371,0.212988385340656,0.0,0.0,0.00535801681171279,0.135899316300762,0.08894953211371,0.212988385340656,18.25,18.185,0.02,0.013999999999999999,17.866,17.328,0.013999999999999999,0.006,10.373836433247082,0.3,7.86255693652,0.13180270448924813
g038,J103438.59+393828.2,158.6607917,39.6411667,10 34 38.59,+39 38 28.2,0.042,SDSS,F775W,25.654,660.0,5.6890132703352005E44,"(1595.6707, 0.001)","(1665.449, 0.0011)","(17.4298, 1.9200000651041655)",bar,bar,"(1594.7773, 0.0177)","(1670.8334, 0.0506)","(16.9379, 0.23)","(21.9829, 0.0015)","(330.8898, 9.904238963191467)","(2.8451, 0.3308861435599865)","(0.2956, 0.0019)","(18.4317, 0.0254)",,,"(-1.1137, 0.003)","(1590.8058, 0.0321)","(1672.729, 0.0402)","(93.2582, 0.2284)","(20.0, 0.3962)","(0.6287, 0.0006)","(3.3611, 0.0908)",,,,,,,disk,disk,"(1604.3547, 0.0609)","(1659.5828, 0.0489)","(15.7845, 0.23001469518272089)","(20.79, 0.0009)","(120.154, 4.600681758174542)","(0.4119, 0.3300012272704452)","(0.9151, 0.0005)","(-4.9299, 0.3872)",,,,,,,,,,,,,,,,spiral_arms,spiral_arms,"(1594.7919, 0.0316)","(1661.8713, 0.0408)","(15.8596, 0.23005008150400644)","(22.0858, 0.0023)","(179.5921, 4.900450004846493)","(2.6857, 0.33036381460444486)","(0.5747, 0.0013)","(-63.5577, 48635.5)",,,,,,,,,,"(126.878, 0.1219)","(171.679, 0.2974)","(-109.5016, 0.3006)","(0.9374, 0.0047)",0.0,"(86.4421, 48635.5)",,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,7.09824550788811E43,5.344469069953679E43,1.16605851462165E44,6.47401699003306E43,5.237970548237071E43,8.001743349892099E43,6.242285178550489E42,0.0964205869116604,0.0133094148437102,0.69852278905154,0.0,0.0,0.00122141243392647,0.0,0.0,0.00122141243392647,0.151680506670003,0.0992930812609213,0.232929158872968,17.529,16.674,0.034,0.02,16.195,14.915,0.008,0.002,10.14618328696511,0.3,6.3044714668,0.11839589913289911
g039,J104356.51+071256.2,160.9854889,7.2156261,10 43 56.51,+07 12 56.2,0.2241,SDSS,F850LP,24.847,1000.0,1.1985071397153601E45,"(1567.7875, 0.0032)","(892.8788, 0.0045)","(19.4785, 1.9200025026025358)",bar,bar,"(1568.3033, 0.0388)","(893.6594, 0.018)","(18.6136, 0.23)","(19.7278, 0.0013)","(31.7912, 4.602624160193834)","(0.8025, 0.330099394122437)","(0.41, 0.0009)","(71.7284, 0.0675)",,,"(-0.8259, 0.0056)","(1568.6647, 0.1458)","(892.4771, 0.8183)","(46.6319, 1.1485)","(20.0, 1.9279)","(0.7169, 0.0138)","(47.4202, 3.9973)",,,,,,,bulge,bulge,"(1568.8378, 0.0065)","(894.0283, 0.0076)","(19.106, 0.2300125213982926)","(15.6265, 0.0018)","(2.9734, 4.627528065825208)","(0.0487, 0.3309082199039486)","(0.8498, 0.0031)","(67.2718, 0.9508)",,,,,,,,,,,,,,,,disk,disk,"(1570.1844, 0.1966)","(891.7571, 0.2018)","(18.2952, 0.23002225979239488)","(22.26, 0.0029)","(75.5777, 4.606137350318594)","(0.3029, 0.33001024226529696)","(0.9742, 0.0027)","(2.9158, 4.5922)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.1676759746884E44,1.5717572766888099E44,3.99823599006286E44,1.88249812959035E44,1.523103698909E44,2.32669595033899E44,2.85177845098053E43,0.151489045654516,0.020911016659792,1.09745649027127,0.213491815124529,0.139756218319795,0.334551673258111,0.0,0.0,0.00842124650898555,0.336001510401837,0.219956170086075,0.5216917537150421,18.81,18.448,0.021,0.019,18.624000000000002,17.907,0.021,0.006999999999999999,10.168824336368036,0.3,7.74479035443,0.12774695423090957
g040,J105017.16+374135.6,162.5715,37.6932222,10 50 17.16,+37 41 35.6,0.123,SDSS,F850LP,24.847,1000.0,6.008283419255591E44,"(1560.5999, 0.0013)","(923.0668, 0.0013)","(18.0636, 1.9200000937499977)",disk,disk,"(1560.5852, 0.0698)","(920.9608, 0.1268)","(17.9175, 0.23002817218766922)","(21.581, 0.0016)","(75.2652, 4.608641926858714)","(0.8025, 0.33007005317053534)","(0.5259, 0.0009)","(-7.2181, 0.1242)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1558.8877, 0.0301)","(923.3398, 0.0217)","(20.3669, 0.23032865648893974)","(17.9408, 0.0085)","(5.8805, 4.721180343939426)","(0.05, 0.33154788492765264)","(0.565, 0.0059)","(-6.7733, 0.5343)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1560.5211, 0.0192)","(923.2867, 0.044)","(19.3345, 0.23023954916564618)","(19.5949, 0.0033)","(16.3376, 4.60080010867675)","(0.4796, 0.33008521626998083)","(0.5922, 0.0019)","(-8.3816, 0.231)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,7.201293238936621E43,4.03999971417044E43,2.1840999326659602E44,4.40369356790006E43,3.5627062023596293E43,5.44319854849557E43,2.7975996710365703E43,0.635284818959514,0.0876862211727935,4.60262504028639,0.0,0.0,0.0117761872175402,0.076146242463918,0.0498287427584677,0.128139752977954,0.72678922050108,0.475729544219773,1.12211833917057,17.673,17.495,0.013000000000000001,0.015,17.608,17.308,0.01,0.005,9.448280527352223,0.3,6.86012824831,0.11468492196294372
g041,J105706.95-004145.1,164.2789583,-0.6958611,10 57 06.95,-00 41 45.1,0.188,SDSS,F850LP,24.847,940.0,1.66382593163277E45,"(1611.3611, 0.0022)","(1652.7574, 0.0023)","(18.578, 1.9200018984365614)",disk,disk,"(1603.6543, 0.1076)","(1667.657, 0.1655)","(16.9368, 0.23001828188211476)","(21.7512, 0.0012)","(130.4875, 4.609681329549798)","(0.5795, 0.33001024226529696)","(0.5742, 0.0009)","(9.2183, 0.1143)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1610.5537, 0.017)","(1653.3334, 0.0217)","(18.8974, 0.23027741964856216)","(18.8888, 0.0028)","(9.6255, 4.601439775765842)","(2.2929, 0.3335159516424964)","(0.6817, 0.0035)","(23.2388, 0.4367)",,,,,,,,,,,,,,,,disk,disk,"(1611.3357, 0.037)","(1642.4731, 0.1267)","(18.0849, 0.23014258623731507)","(20.6199, 0.0021)","(62.715, 4.604521256330564)","(0.571, 0.3300145602848456)","(0.3071, 0.001)","(11.7216, 0.0579)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,3.4647577746372705E44,2.52148543033923E44,6.323016313516711E44,3.02361106309365E44,2.44622229838567E44,3.73728255444557E44,4.41146711543623E43,0.14590061431124,0.0201384644744174,1.05703139112809,0.0,0.0,0.00378684890891387,0.108716915080196,0.0711469266877492,0.169913034512186,0.6615110764529599,0.433011868173896,1.01437555005058,18.096,17.852,0.019,0.021,17.735,16.967,0.016,0.005,10.404764458093538,0.3,7.54896907314,0.11950690013044953
g042,J110423.64+503404.5,166.0985,50.5679167,11 04 23.64,+50 34 04.5,0.125,SDSS,F850LP,24.847,840.0,4.08024720512336E44,"(1585.5808, 0.0023)","(896.1301, 0.0023)","(18.573, 1.9200005859374105)",bulge,pseudobulge,"(1589.2544, 0.0412)","(891.7612, 0.0369)","(17.6674, 0.23019200681170493)","(21.3809, 0.002)","(71.5792, 4.630903023169455)","(2.4323, 0.33030537385879755)","(0.371, 0.0026)","(-43.9926, 0.0932)",,,,,,,,,,,,,,,,disk,disk,"(1587.8726, 0.0932)","(893.1815, 0.1011)","(17.9566, 0.230282348433396)","(20.7854, 0.0024)","(110.4921, 4.615867173132259)","(0.8751, 0.3300441788609519)","(0.1091, 0.0007)","(-42.633, 0.017)",,,,,,,,,,,,,,,,bulge,bulge,"(1585.7252, 0.0156)","(895.8802, 0.0159)","(19.6155, 0.2301644846625995)","(17.3117, 0.0042)","(6.5917, 4.60018539735085)","(0.6361, 0.33022175882276444)","(0.3087, 0.0028)","(-45.0894, 0.1394)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,9.87509448283647E43,6.831594930058041E43,2.05885262043182E44,8.0630801297019E43,6.522450519243141E43,9.967612802355831E43,1.81201435313457E43,0.224729796056431,0.0310148896174852,1.62836243381649,0.0860321264909448,0.0562995184709639,0.1380973524645,0.517488445942322,0.338636425677511,0.797432177171446,0.517488445942322,0.338636425677511,0.797432177171446,19.215999999999998,18.18,0.022000000000000002,0.017,18.858,17.507,0.024,0.006,10.097929713805273,0.3,7.28453378226,0.11413762824335591
g043,J110649.80+101738.4,166.707535,10.2940231,11 06 49.80,+10 17 38.4,0.1678,SDSS,F850LP,24.847,720.0,9.62536129728439E44,"(1567.0358, 0.0031)","(904.8464, 0.0033)","(18.8554, 1.9200010416663842)",bulge,bulge,"(1566.9877, 0.0126)","(904.7715, 0.0109)","(18.5212, 0.2300782475593901)","(17.2961, 0.0018)","(6.5243, 4.600055026844787)","(0.6728, 0.33011999333575665)","(0.8326, 0.0021)","(67.0972, 0.5501)",,,,,,,,,,,,,,,,disk,disk,"(1570.6859, 0.1286)","(902.7617, 0.0833)","(16.9813, 0.23000426083009853)","(21.1398, 0.0011)","(96.3069, 4.602661431172186)","(0.4306, 0.33000387876508364)","(0.6416, 0.0009)","(76.2929, 0.1261)",,,,,,,,,,,,,,,,bulge,bulge,"(1566.6741, 0.0382)","(904.5927, 0.025)","(18.3106, 0.23004208310654814)","(19.2494, 0.002)","(24.1001, 4.600504060426422)","(0.2351, 0.33000733325185366)","(0.6289, 0.001)","(-87.8566, 0.1346)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.55856797878699E44,1.90046425554926E44,4.3911273873320104E44,2.29290429060409E44,1.8551398850533E44,2.8339696276842203E44,2.65663688182893E43,0.115863400522881,0.015993244971012,0.839374848330135,0.157625425029968,0.103177667828657,0.244848349648277,0.0,0.0,0.00404261016682654,0.157625425029968,0.103177667828657,0.244848349648277,18.335,17.623,0.018000000000000002,0.016,17.789,16.896,0.013999999999999999,0.005,10.405409528480027,0.3,8.39226278876,0.1294628158209845
g044,J111915.84+475055.3,169.816,47.8486944,11 19 15.84,+47 50 55.3,0.1626,SDSS,F850LP,24.847,660.0,1.98476208425686E45,"(1611.986, 0.0013)","(1654.9475, 0.0014)","(17.3117, 1.9200000937499977)",disk,disk,"(1614.0215, 0.2092)","(1647.4988, 0.232)","(16.8278, 0.2300195643852931)","(22.33, 0.0023)","(193.1252, 4.6191432116789795)","(0.2002, 0.33000218181096924)","(0.6781, 0.001)","(32.6531, 0.1739)",,,,,,,,,,,,,,,,disk,disk,"(1618.4446, 0.1098)","(1647.7478, 0.0911)","(17.1086, 0.23004401752708112)","(21.1062, 0.0018)","(111.7775, 4.60536348619737)","(0.4325, 0.33001024226529696)","(0.4101, 0.0006)","(49.908, 0.048)",,,,,,,,,,,,,,,,bulge,bulge,"(1613.5232, 0.0212)","(1655.2734, 0.0256)","(17.9601, 0.23001704284682908)","(19.1503, 0.0016)","(21.9849, 4.600250427965851)","(0.7804, 0.3300254687141585)","(0.6389, 0.0011)","(34.9747, 0.1511)",,,,,,,,,,,,,,,,disk,disk,"(1610.8955, 0.1679)","(1656.519, 0.1363)","(18.5031, 0.23014971214407373)","(20.7965, 0.0047)","(88.0159, 4.605049767374941)","(0.1955, 0.3300087271573284)","(0.1707, 0.0005)","(51.0554, 0.0353)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,4.77843483345896E44,3.21017463883834E44,1.0657839751155101E45,3.751119873830209E44,3.03490625791402E44,4.63635418307237E44,1.0273149596287402E44,0.273868869613001,0.0378030611993,1.9840762963866498,0.150724089576104,0.0986643342388022,0.23258336575807,0.0,0.0,0.00233044480595213,0.42766397598066,0.279949167991556,0.655650750961128,18.352,17.373,0.016,0.032,17.887999999999998,16.533,0.015,0.004,10.721707251849205,0.3,8.4136575174,0.128187849108942
